time te rho
3.010000e-09 3.942000e+00 1.607000e-02
3.020000e-09 3.958000e+00 1.601000e-02
3.030000e-09 3.975000e+00 1.594000e-02
3.040000e-09 3.992000e+00 1.588000e-02
3.050000e-09 4.009000e+00 1.581000e-02
3.060000e-09 4.026000e+00 1.575000e-02
3.070000e-09 4.043000e+00 1.568000e-02
3.080000e-09 4.061000e+00 1.561000e-02
3.090000e-09 4.079000e+00 1.554000e-02
3.100000e-09 4.098000e+00 1.546000e-02
3.110000e-09 4.116000e+00 1.539000e-02
3.120000e-09 4.136000e+00 1.531000e-02
3.130000e-09 4.155000e+00 1.524000e-02
3.140000e-09 4.175000e+00 1.516000e-02
3.150000e-09 4.196000e+00 1.508000e-02
3.160000e-09 4.217000e+00 1.500000e-02
3.170000e-09 4.239000e+00 1.492000e-02
3.180000e-09 4.262000e+00 1.484000e-02
3.190000e-09 4.285000e+00 1.476000e-02
3.200000e-09 4.308000e+00 1.467000e-02
3.210000e-09 4.333000e+00 1.459000e-02
3.220000e-09 4.358000e+00 1.450000e-02
3.230000e-09 4.383000e+00 1.442000e-02
3.240000e-09 4.409000e+00 1.433000e-02
3.250000e-09 4.436000e+00 1.424000e-02
3.260000e-09 4.463000e+00 1.414000e-02
3.270000e-09 4.490000e+00 1.405000e-02
3.280000e-09 4.518000e+00 1.395000e-02
3.290000e-09 4.547000e+00 1.386000e-02
3.300000e-09 4.576000e+00 1.376000e-02
3.310000e-09 4.605000e+00 1.365000e-02
3.320000e-09 4.635000e+00 1.355000e-02
3.330000e-09 4.666000e+00 1.345000e-02
3.340000e-09 4.697000e+00 1.334000e-02
3.350000e-09 4.729000e+00 1.323000e-02
3.360000e-09 4.761000e+00 1.313000e-02
3.370000e-09 4.795000e+00 1.302000e-02
3.380000e-09 4.829000e+00 1.291000e-02
3.390000e-09 4.863000e+00 1.280000e-02
3.400000e-09 4.899000e+00 1.270000e-02
3.410000e-09 4.935000e+00 1.259000e-02
3.420000e-09 4.972000e+00 1.248000e-02
3.430000e-09 5.009000e+00 1.237000e-02
3.440000e-09 5.047000e+00 1.226000e-02
3.450000e-09 5.086000e+00 1.214000e-02
3.460000e-09 5.125000e+00 1.203000e-02
3.470000e-09 5.165000e+00 1.192000e-02
3.480000e-09 5.206000e+00 1.180000e-02
3.490000e-09 5.247000e+00 1.168000e-02
3.500000e-09 5.289000e+00 1.156000e-02
3.510000e-09 5.331000e+00 1.144000e-02
3.520000e-09 5.374000e+00 1.132000e-02
3.530000e-09 5.418000e+00 1.120000e-02
3.540000e-09 5.463000e+00 1.108000e-02
3.550000e-09 5.509000e+00 1.095000e-02
3.560000e-09 5.555000e+00 1.083000e-02
3.570000e-09 5.602000e+00 1.071000e-02
3.580000e-09 5.651000e+00 1.059000e-02
3.590000e-09 5.700000e+00 1.046000e-02
3.600000e-09 5.751000e+00 1.034000e-02
3.610000e-09 5.803000e+00 1.022000e-02
3.620000e-09 5.856000e+00 1.011000e-02
3.630000e-09 5.910000e+00 9.989000e-03
3.640000e-09 5.966000e+00 9.874000e-03
3.650000e-09 6.023000e+00 9.760000e-03
3.660000e-09 6.081000e+00 9.648000e-03
3.670000e-09 6.141000e+00 9.536000e-03
3.680000e-09 6.202000e+00 9.425000e-03
3.690000e-09 6.265000e+00 9.314000e-03
3.700000e-09 6.329000e+00 9.203000e-03
3.710000e-09 6.395000e+00 9.091000e-03
3.720000e-09 6.463000e+00 8.979000e-03
3.730000e-09 6.532000e+00 8.866000e-03
3.740000e-09 6.603000e+00 8.752000e-03
3.750000e-09 6.676000e+00 8.637000e-03
3.760000e-09 6.751000e+00 8.520000e-03
