time te rho
4.010000e-09 3.604000e+01 3.361000e-04
4.020000e-09 3.607000e+01 3.328000e-04
4.030000e-09 3.610000e+01 3.296000e-04
4.040000e-09 3.613000e+01 3.264000e-04
4.050000e-09 3.616000e+01 3.232000e-04
4.060000e-09 3.619000e+01 3.201000e-04
4.070000e-09 3.621000e+01 3.170000e-04
4.080000e-09 3.624000e+01 3.139000e-04
4.090000e-09 3.626000e+01 3.108000e-04
4.100000e-09 3.628000e+01 3.078000e-04
4.110000e-09 3.629000e+01 3.048000e-04
4.120000e-09 3.631000e+01 3.018000e-04
4.130000e-09 3.632000e+01 2.989000e-04
4.140000e-09 3.634000e+01 2.960000e-04
4.150000e-09 3.635000e+01 2.931000e-04
4.160000e-09 3.636000e+01 2.903000e-04
4.170000e-09 3.636000e+01 2.875000e-04
4.180000e-09 3.637000e+01 2.847000e-04
4.190000e-09 3.637000e+01 2.819000e-04
4.200000e-09 3.638000e+01 2.792000e-04
4.210000e-09 3.638000e+01 2.765000e-04
4.220000e-09 3.638000e+01 2.738000e-04
4.230000e-09 3.638000e+01 2.712000e-04
4.240000e-09 3.638000e+01 2.686000e-04
4.250000e-09 3.637000e+01 2.661000e-04
4.260000e-09 3.637000e+01 2.636000e-04
4.270000e-09 3.636000e+01 2.611000e-04
4.280000e-09 3.635000e+01 2.586000e-04
4.290000e-09 3.634000e+01 2.562000e-04
4.300000e-09 3.632000e+01 2.539000e-04
4.310000e-09 3.631000e+01 2.516000e-04
4.320000e-09 3.629000e+01 2.493000e-04
4.330000e-09 3.627000e+01 2.470000e-04
4.340000e-09 3.625000e+01 2.448000e-04
4.350000e-09 3.623000e+01 2.427000e-04
4.360000e-09 3.621000e+01 2.406000e-04
4.370000e-09 3.618000e+01 2.385000e-04
4.380000e-09 3.615000e+01 2.365000e-04
4.390000e-09 3.612000e+01 2.345000e-04
4.400000e-09 3.609000e+01 2.325000e-04
4.410000e-09 3.605000e+01 2.306000e-04
4.420000e-09 3.602000e+01 2.287000e-04
4.430000e-09 3.598000e+01 2.269000e-04
4.440000e-09 3.594000e+01 2.251000e-04
4.450000e-09 3.590000e+01 2.233000e-04
4.460000e-09 3.586000e+01 2.215000e-04
4.470000e-09 3.582000e+01 2.197000e-04
4.480000e-09 3.578000e+01 2.180000e-04
4.490000e-09 3.574000e+01 2.162000e-04
4.500000e-09 3.570000e+01 2.145000e-04
4.510000e-09 3.566000e+01 2.128000e-04
4.520000e-09 3.562000e+01 2.111000e-04
4.530000e-09 3.558000e+01 2.094000e-04
4.540000e-09 3.554000e+01 2.077000e-04
4.550000e-09 3.550000e+01 2.060000e-04
4.560000e-09 3.547000e+01 2.043000e-04
4.570000e-09 3.543000e+01 2.026000e-04
4.580000e-09 3.540000e+01 2.009000e-04
4.590000e-09 3.536000e+01 1.992000e-04
4.600000e-09 3.533000e+01 1.975000e-04
4.610000e-09 3.529000e+01 1.958000e-04
4.620000e-09 3.526000e+01 1.941000e-04
4.630000e-09 3.523000e+01 1.924000e-04
4.640000e-09 3.520000e+01 1.907000e-04
4.650000e-09 3.516000e+01 1.891000e-04
4.660000e-09 3.513000e+01 1.874000e-04
4.670000e-09 3.510000e+01 1.858000e-04
4.680000e-09 3.507000e+01 1.841000e-04
4.690000e-09 3.504000e+01 1.825000e-04
4.700000e-09 3.500000e+01 1.809000e-04
4.710000e-09 3.497000e+01 1.793000e-04
4.720000e-09 3.494000e+01 1.777000e-04
4.730000e-09 3.491000e+01 1.762000e-04
4.740000e-09 3.488000e+01 1.746000e-04
4.750000e-09 3.484000e+01 1.731000e-04
4.760000e-09 3.481000e+01 1.716000e-04
4.770000e-09 3.478000e+01 1.701000e-04
4.780000e-09 3.474000e+01 1.686000e-04
4.790000e-09 3.471000e+01 1.671000e-04
4.800000e-09 3.467000e+01 1.657000e-04
4.810000e-09 3.464000e+01 1.642000e-04
4.820000e-09 3.460000e+01 1.628000e-04
4.830000e-09 3.457000e+01 1.614000e-04
4.840000e-09 3.453000e+01 1.600000e-04
4.850000e-09 3.450000e+01 1.587000e-04
4.860000e-09 3.446000e+01 1.573000e-04
4.870000e-09 3.443000e+01 1.560000e-04
4.880000e-09 3.439000e+01 1.546000e-04
4.890000e-09 3.436000e+01 1.533000e-04
4.900000e-09 3.432000e+01 1.520000e-04
4.910000e-09 3.429000e+01 1.507000e-04
4.920000e-09 3.425000e+01 1.495000e-04
4.930000e-09 3.421000e+01 1.482000e-04
4.940000e-09 3.418000e+01 1.470000e-04
4.950000e-09 3.414000e+01 1.457000e-04
4.960000e-09 3.410000e+01 1.445000e-04
4.970000e-09 3.407000e+01 1.433000e-04
4.980000e-09 3.403000e+01 1.421000e-04
4.990000e-09 3.399000e+01 1.409000e-04
5.000000e-09 3.395000e+01 1.397000e-04
5.010000e-09 3.391000e+01 1.386000e-04
5.020000e-09 3.388000e+01 1.374000e-04
5.030000e-09 3.384000e+01 1.362000e-04
5.040000e-09 3.380000e+01 1.351000e-04
5.050000e-09 3.376000e+01 1.340000e-04
5.060000e-09 3.372000e+01 1.328000e-04
5.070000e-09 3.368000e+01 1.317000e-04
5.080000e-09 3.364000e+01 1.306000e-04
5.090000e-09 3.360000e+01 1.294000e-04
5.100000e-09 3.356000e+01 1.283000e-04
5.110000e-09 3.352000e+01 1.272000e-04
5.120000e-09 3.348000e+01 1.261000e-04
5.130000e-09 3.343000e+01 1.250000e-04
5.140000e-09 3.339000e+01 1.239000e-04
5.150000e-09 3.335000e+01 1.228000e-04
5.160000e-09 3.331000e+01 1.217000e-04
5.170000e-09 3.326000e+01 1.206000e-04
5.180000e-09 3.322000e+01 1.195000e-04
5.190000e-09 3.318000e+01 1.184000e-04
5.200000e-09 3.313000e+01 1.174000e-04
5.210000e-09 3.309000e+01 1.163000e-04
5.220000e-09 3.305000e+01 1.152000e-04
5.230000e-09 3.300000e+01 1.142000e-04
5.240000e-09 3.296000e+01 1.132000e-04
5.250000e-09 3.292000e+01 1.122000e-04
5.260000e-09 3.288000e+01 1.112000e-04
5.270000e-09 3.283000e+01 1.102000e-04
5.280000e-09 3.279000e+01 1.092000e-04
5.290000e-09 3.275000e+01 1.083000e-04
