time te rho
3.010000e-09 3.918000e+01 8.388000e-04
3.020000e-09 3.943000e+01 8.300000e-04
3.030000e-09 3.967000e+01 8.212000e-04
3.040000e-09 3.992000e+01 8.125000e-04
3.050000e-09 4.016000e+01 8.039000e-04
3.060000e-09 4.040000e+01 7.955000e-04
3.070000e-09 4.063000e+01 7.871000e-04
3.080000e-09 4.087000e+01 7.788000e-04
3.090000e-09 4.110000e+01 7.707000e-04
3.100000e-09 4.133000e+01 7.626000e-04
3.110000e-09 4.155000e+01 7.547000e-04
3.120000e-09 4.178000e+01 7.468000e-04
3.130000e-09 4.200000e+01 7.391000e-04
3.140000e-09 4.221000e+01 7.314000e-04
3.150000e-09 4.243000e+01 7.239000e-04
3.160000e-09 4.263000e+01 7.164000e-04
3.170000e-09 4.284000e+01 7.091000e-04
3.180000e-09 4.304000e+01 7.018000e-04
3.190000e-09 4.324000e+01 6.947000e-04
3.200000e-09 4.343000e+01 6.876000e-04
3.210000e-09 4.362000e+01 6.806000e-04
3.220000e-09 4.380000e+01 6.737000e-04
3.230000e-09 4.398000e+01 6.669000e-04
3.240000e-09 4.415000e+01 6.602000e-04
3.250000e-09 4.432000e+01 6.536000e-04
3.260000e-09 4.448000e+01 6.471000e-04
3.270000e-09 4.464000e+01 6.407000e-04
3.280000e-09 4.479000e+01 6.343000e-04
3.290000e-09 4.494000e+01 6.280000e-04
3.300000e-09 4.508000e+01 6.219000e-04
3.310000e-09 4.522000e+01 6.158000e-04
3.320000e-09 4.535000e+01 6.097000e-04
3.330000e-09 4.548000e+01 6.038000e-04
3.340000e-09 4.560000e+01 5.980000e-04
3.350000e-09 4.571000e+01 5.922000e-04
3.360000e-09 4.583000e+01 5.865000e-04
3.370000e-09 4.593000e+01 5.809000e-04
3.380000e-09 4.603000e+01 5.754000e-04
3.390000e-09 4.613000e+01 5.700000e-04
3.400000e-09 4.623000e+01 5.647000e-04
3.410000e-09 4.632000e+01 5.594000e-04
3.420000e-09 4.640000e+01 5.543000e-04
3.430000e-09 4.648000e+01 5.492000e-04
3.440000e-09 4.656000e+01 5.443000e-04
3.450000e-09 4.664000e+01 5.394000e-04
3.460000e-09 4.671000e+01 5.347000e-04
3.470000e-09 4.677000e+01 5.300000e-04
3.480000e-09 4.684000e+01 5.254000e-04
3.490000e-09 4.690000e+01 5.210000e-04
3.500000e-09 4.696000e+01 5.166000e-04
3.510000e-09 4.702000e+01 5.123000e-04
3.520000e-09 4.707000e+01 5.082000e-04
3.530000e-09 4.712000e+01 5.041000e-04
3.540000e-09 4.717000e+01 5.000000e-04
3.550000e-09 4.721000e+01 4.961000e-04
3.560000e-09 4.726000e+01 4.922000e-04
3.570000e-09 4.730000e+01 4.884000e-04
3.580000e-09 4.734000e+01 4.846000e-04
3.590000e-09 4.738000e+01 4.809000e-04
3.600000e-09 4.742000e+01 4.773000e-04
3.610000e-09 4.745000e+01 4.736000e-04
3.620000e-09 4.748000e+01 4.700000e-04
3.630000e-09 4.751000e+01 4.664000e-04
3.640000e-09 4.754000e+01 4.628000e-04
3.650000e-09 4.757000e+01 4.593000e-04
3.660000e-09 4.759000e+01 4.557000e-04
3.670000e-09 4.762000e+01 4.522000e-04
3.680000e-09 4.764000e+01 4.487000e-04
3.690000e-09 4.766000e+01 4.451000e-04
3.700000e-09 4.767000e+01 4.416000e-04
3.710000e-09 4.769000e+01 4.381000e-04
3.720000e-09 4.770000e+01 4.346000e-04
3.730000e-09 4.772000e+01 4.311000e-04
3.740000e-09 4.772000e+01 4.276000e-04
3.750000e-09 4.773000e+01 4.242000e-04
3.760000e-09 4.774000e+01 4.207000e-04
3.770000e-09 4.774000e+01 4.173000e-04
3.780000e-09 4.774000e+01 4.139000e-04
3.790000e-09 4.774000e+01 4.105000e-04
3.800000e-09 4.774000e+01 4.072000e-04
3.810000e-09 4.774000e+01 4.038000e-04
3.820000e-09 4.773000e+01 4.006000e-04
3.830000e-09 4.772000e+01 3.973000e-04
3.840000e-09 4.771000e+01 3.940000e-04
3.850000e-09 4.770000e+01 3.908000e-04
3.860000e-09 4.769000e+01 3.877000e-04
3.870000e-09 4.767000e+01 3.845000e-04
