time te rho
2.010000e-09 3.040000e+00 1.448000e-03
2.020000e-09 3.083000e+00 1.442000e-03
2.030000e-09 3.126000e+00 1.437000e-03
2.040000e-09 3.170000e+00 1.432000e-03
2.050000e-09 3.214000e+00 1.427000e-03
2.060000e-09 3.259000e+00 1.423000e-03
2.070000e-09 3.305000e+00 1.418000e-03
2.080000e-09 3.352000e+00 1.414000e-03
2.090000e-09 3.399000e+00 1.410000e-03
2.100000e-09 3.447000e+00 1.405000e-03
2.110000e-09 3.496000e+00 1.402000e-03
2.120000e-09 3.545000e+00 1.398000e-03
2.130000e-09 3.595000e+00 1.394000e-03
2.140000e-09 3.646000e+00 1.391000e-03
2.150000e-09 3.697000e+00 1.387000e-03
2.160000e-09 3.750000e+00 1.384000e-03
2.170000e-09 3.803000e+00 1.381000e-03
2.180000e-09 3.856000e+00 1.378000e-03
2.190000e-09 3.910000e+00 1.375000e-03
2.200000e-09 3.966000e+00 1.372000e-03
2.210000e-09 4.021000e+00 1.370000e-03
2.220000e-09 4.078000e+00 1.367000e-03
2.230000e-09 4.135000e+00 1.364000e-03
2.240000e-09 4.193000e+00 1.362000e-03
2.250000e-09 4.251000e+00 1.359000e-03
2.260000e-09 4.310000e+00 1.357000e-03
2.270000e-09 4.370000e+00 1.354000e-03
2.280000e-09 4.431000e+00 1.351000e-03
2.290000e-09 4.492000e+00 1.349000e-03
2.300000e-09 4.553000e+00 1.346000e-03
2.310000e-09 4.616000e+00 1.343000e-03
2.320000e-09 4.679000e+00 1.341000e-03
2.330000e-09 4.742000e+00 1.338000e-03
2.340000e-09 4.806000e+00 1.335000e-03
2.350000e-09 4.870000e+00 1.332000e-03
2.360000e-09 4.935000e+00 1.328000e-03
2.370000e-09 5.001000e+00 1.325000e-03
2.380000e-09 5.067000e+00 1.321000e-03
2.390000e-09 5.133000e+00 1.318000e-03
2.400000e-09 5.200000e+00 1.314000e-03
2.410000e-09 5.267000e+00 1.310000e-03
2.420000e-09 5.335000e+00 1.306000e-03
2.430000e-09 5.403000e+00 1.302000e-03
2.440000e-09 5.471000e+00 1.297000e-03
2.450000e-09 5.539000e+00 1.293000e-03
2.460000e-09 5.608000e+00 1.288000e-03
2.470000e-09 5.677000e+00 1.283000e-03
2.480000e-09 5.747000e+00 1.278000e-03
2.490000e-09 5.816000e+00 1.272000e-03
2.500000e-09 5.886000e+00 1.267000e-03
2.510000e-09 5.956000e+00 1.261000e-03
2.520000e-09 6.026000e+00 1.256000e-03
2.530000e-09 6.097000e+00 1.250000e-03
2.540000e-09 6.167000e+00 1.244000e-03
2.550000e-09 6.238000e+00 1.238000e-03
2.560000e-09 6.308000e+00 1.232000e-03
2.570000e-09 6.379000e+00 1.225000e-03
2.580000e-09 6.450000e+00 1.219000e-03
2.590000e-09 6.521000e+00 1.213000e-03
2.600000e-09 6.592000e+00 1.206000e-03
2.610000e-09 6.663000e+00 1.199000e-03
2.620000e-09 6.733000e+00 1.193000e-03
2.630000e-09 6.804000e+00 1.186000e-03
2.640000e-09 6.875000e+00 1.179000e-03
2.650000e-09 6.947000e+00 1.172000e-03
2.660000e-09 7.018000e+00 1.165000e-03
2.670000e-09 7.089000e+00 1.158000e-03
2.680000e-09 7.160000e+00 1.151000e-03
2.690000e-09 7.231000e+00 1.144000e-03
2.700000e-09 7.302000e+00 1.137000e-03
2.710000e-09 7.374000e+00 1.130000e-03
2.720000e-09 7.445000e+00 1.123000e-03
2.730000e-09 7.516000e+00 1.116000e-03
2.740000e-09 7.588000e+00 1.109000e-03
2.750000e-09 7.659000e+00 1.101000e-03
2.760000e-09 7.731000e+00 1.094000e-03
2.770000e-09 7.802000e+00 1.087000e-03
2.780000e-09 7.874000e+00 1.080000e-03
2.790000e-09 7.946000e+00 1.073000e-03
2.800000e-09 8.018000e+00 1.065000e-03
2.810000e-09 8.090000e+00 1.058000e-03
2.820000e-09 8.162000e+00 1.051000e-03
2.830000e-09 8.234000e+00 1.043000e-03
2.840000e-09 8.307000e+00 1.036000e-03
2.850000e-09 8.379000e+00 1.029000e-03
2.860000e-09 8.452000e+00 1.021000e-03
2.870000e-09 8.524000e+00 1.014000e-03
2.880000e-09 8.597000e+00 1.007000e-03
2.890000e-09 8.670000e+00 9.995000e-04
2.900000e-09 8.743000e+00 9.922000e-04
2.910000e-09 8.816000e+00 9.848000e-04
2.920000e-09 8.889000e+00 9.775000e-04
2.930000e-09 8.962000e+00 9.702000e-04
2.940000e-09 9.035000e+00 9.629000e-04
2.950000e-09 9.109000e+00 9.556000e-04
2.960000e-09 9.182000e+00 9.483000e-04
2.970000e-09 9.255000e+00 9.410000e-04
2.980000e-09 9.329000e+00 9.338000e-04
2.990000e-09 9.402000e+00 9.265000e-04
3.000000e-09 9.476000e+00 9.193000e-04
3.010000e-09 9.550000e+00 9.122000e-04
3.020000e-09 9.623000e+00 9.050000e-04
3.030000e-09 9.697000e+00 8.979000e-04
3.040000e-09 9.771000e+00 8.908000e-04
3.050000e-09 9.845000e+00 8.837000e-04
3.060000e-09 9.919000e+00 8.767000e-04
3.070000e-09 9.993000e+00 8.697000e-04
3.080000e-09 1.007000e+01 8.628000e-04
3.090000e-09 1.014000e+01 8.559000e-04
3.100000e-09 1.022000e+01 8.491000e-04
3.110000e-09 1.029000e+01 8.423000e-04
