time te rho
2.010000e-09 4.052000e+00 1.119000e-02
2.020000e-09 4.143000e+00 1.107000e-02
2.030000e-09 4.237000e+00 1.095000e-02
2.040000e-09 4.332000e+00 1.083000e-02
2.050000e-09 4.430000e+00 1.071000e-02
2.060000e-09 4.530000e+00 1.059000e-02
2.070000e-09 4.632000e+00 1.047000e-02
2.080000e-09 4.737000e+00 1.034000e-02
2.090000e-09 4.844000e+00 1.022000e-02
2.100000e-09 4.953000e+00 1.010000e-02
2.110000e-09 5.064000e+00 9.972000e-03
2.120000e-09 5.177000e+00 9.848000e-03
2.130000e-09 5.293000e+00 9.724000e-03
2.140000e-09 5.411000e+00 9.599000e-03
2.150000e-09 5.531000e+00 9.473000e-03
2.160000e-09 5.653000e+00 9.346000e-03
2.170000e-09 5.778000e+00 9.218000e-03
2.180000e-09 5.904000e+00 9.089000e-03
2.190000e-09 6.034000e+00 8.957000e-03
2.200000e-09 6.165000e+00 8.823000e-03
2.210000e-09 6.299000e+00 8.687000e-03
2.220000e-09 6.435000e+00 8.549000e-03
2.230000e-09 6.574000e+00 8.408000e-03
2.240000e-09 6.716000e+00 8.264000e-03
2.250000e-09 6.860000e+00 8.118000e-03
2.260000e-09 7.006000e+00 7.969000e-03
2.270000e-09 7.155000e+00 7.818000e-03
2.280000e-09 7.307000e+00 7.664000e-03
2.290000e-09 7.461000e+00 7.509000e-03
2.300000e-09 7.617000e+00 7.352000e-03
2.310000e-09 7.776000e+00 7.194000e-03
2.320000e-09 7.937000e+00 7.034000e-03
2.330000e-09 8.099000e+00 6.874000e-03
2.340000e-09 8.264000e+00 6.714000e-03
2.350000e-09 8.430000e+00 6.554000e-03
2.360000e-09 8.598000e+00 6.395000e-03
2.370000e-09 8.767000e+00 6.237000e-03
2.380000e-09 8.936000e+00 6.080000e-03
2.390000e-09 9.107000e+00 5.925000e-03
2.400000e-09 9.278000e+00 5.772000e-03
2.410000e-09 9.449000e+00 5.622000e-03
2.420000e-09 9.620000e+00 5.475000e-03
2.430000e-09 9.790000e+00 5.331000e-03
2.440000e-09 9.961000e+00 5.191000e-03
2.450000e-09 1.013000e+01 5.055000e-03
2.460000e-09 1.030000e+01 4.923000e-03
2.470000e-09 1.047000e+01 4.795000e-03
2.480000e-09 1.063000e+01 4.672000e-03
2.490000e-09 1.080000e+01 4.553000e-03
2.500000e-09 1.096000e+01 4.439000e-03
2.510000e-09 1.112000e+01 4.330000e-03
2.520000e-09 1.128000e+01 4.226000e-03
2.530000e-09 1.144000e+01 4.126000e-03
2.540000e-09 1.160000e+01 4.031000e-03
2.550000e-09 1.175000e+01 3.941000e-03
2.560000e-09 1.191000e+01 3.855000e-03
2.570000e-09 1.206000e+01 3.773000e-03
2.580000e-09 1.221000e+01 3.696000e-03
2.590000e-09 1.236000e+01 3.622000e-03
2.600000e-09 1.251000e+01 3.553000e-03
2.610000e-09 1.266000e+01 3.487000e-03
2.620000e-09 1.281000e+01 3.424000e-03
2.630000e-09 1.296000e+01 3.365000e-03
2.640000e-09 1.310000e+01 3.309000e-03
2.650000e-09 1.325000e+01 3.255000e-03
2.660000e-09 1.339000e+01 3.205000e-03
2.670000e-09 1.354000e+01 3.156000e-03
2.680000e-09 1.368000e+01 3.110000e-03
2.690000e-09 1.383000e+01 3.065000e-03
2.700000e-09 1.397000e+01 3.023000e-03
2.710000e-09 1.412000e+01 2.982000e-03
2.720000e-09 1.426000e+01 2.943000e-03
2.730000e-09 1.441000e+01 2.905000e-03
2.740000e-09 1.455000e+01 2.868000e-03
2.750000e-09 1.469000e+01 2.833000e-03
2.760000e-09 1.484000e+01 2.798000e-03
2.770000e-09 1.498000e+01 2.764000e-03
2.780000e-09 1.513000e+01 2.732000e-03
2.790000e-09 1.527000e+01 2.699000e-03
2.800000e-09 1.542000e+01 2.668000e-03
2.810000e-09 1.556000e+01 2.637000e-03
2.820000e-09 1.570000e+01 2.607000e-03
2.830000e-09 1.585000e+01 2.578000e-03
2.840000e-09 1.599000e+01 2.549000e-03
2.850000e-09 1.613000e+01 2.520000e-03
2.860000e-09 1.628000e+01 2.492000e-03
2.870000e-09 1.642000e+01 2.464000e-03
2.880000e-09 1.656000e+01 2.437000e-03
2.890000e-09 1.670000e+01 2.410000e-03
2.900000e-09 1.684000e+01 2.384000e-03
2.910000e-09 1.699000e+01 2.358000e-03
2.920000e-09 1.713000e+01 2.333000e-03
2.930000e-09 1.727000e+01 2.307000e-03
2.940000e-09 1.741000e+01 2.283000e-03
2.950000e-09 1.755000e+01 2.259000e-03
2.960000e-09 1.768000e+01 2.235000e-03
2.970000e-09 1.782000e+01 2.212000e-03
2.980000e-09 1.796000e+01 2.189000e-03
2.990000e-09 1.810000e+01 2.167000e-03
3.000000e-09 1.823000e+01 2.145000e-03
3.010000e-09 1.837000e+01 2.123000e-03
3.020000e-09 1.851000e+01 2.102000e-03
3.030000e-09 1.864000e+01 2.081000e-03
3.040000e-09 1.878000e+01 2.061000e-03
3.050000e-09 1.891000e+01 2.041000e-03
3.060000e-09 1.905000e+01 2.022000e-03
3.070000e-09 1.918000e+01 2.003000e-03
3.080000e-09 1.932000e+01 1.984000e-03
3.090000e-09 1.945000e+01 1.966000e-03
3.100000e-09 1.959000e+01 1.948000e-03
3.110000e-09 1.972000e+01 1.931000e-03
3.120000e-09 1.986000e+01 1.914000e-03
3.130000e-09 1.999000e+01 1.897000e-03
3.140000e-09 2.013000e+01 1.880000e-03
3.150000e-09 2.026000e+01 1.864000e-03
3.160000e-09 2.040000e+01 1.848000e-03
3.170000e-09 2.053000e+01 1.832000e-03
3.180000e-09 2.067000e+01 1.817000e-03
3.190000e-09 2.081000e+01 1.802000e-03
3.200000e-09 2.094000e+01 1.787000e-03
3.210000e-09 2.108000e+01 1.772000e-03
3.220000e-09 2.122000e+01 1.758000e-03
3.230000e-09 2.136000e+01 1.743000e-03
3.240000e-09 2.150000e+01 1.729000e-03
3.250000e-09 2.164000e+01 1.716000e-03
3.260000e-09 2.178000e+01 1.702000e-03
3.270000e-09 2.192000e+01 1.688000e-03
3.280000e-09 2.206000e+01 1.675000e-03
3.290000e-09 2.220000e+01 1.662000e-03
3.300000e-09 2.234000e+01 1.649000e-03
3.310000e-09 2.248000e+01 1.636000e-03
3.320000e-09 2.263000e+01 1.623000e-03
3.330000e-09 2.277000e+01 1.610000e-03
3.340000e-09 2.291000e+01 1.598000e-03
3.350000e-09 2.306000e+01 1.585000e-03
3.360000e-09 2.320000e+01 1.573000e-03
3.370000e-09 2.335000e+01 1.561000e-03
3.380000e-09 2.349000e+01 1.549000e-03
