time te rho
3.010000e-09 2.577000e+00 1.712000e-02
3.020000e-09 2.589000e+00 1.709000e-02
3.030000e-09 2.602000e+00 1.707000e-02
3.040000e-09 2.614000e+00 1.704000e-02
3.050000e-09 2.627000e+00 1.701000e-02
3.060000e-09 2.639000e+00 1.698000e-02
3.070000e-09 2.651000e+00 1.695000e-02
3.080000e-09 2.663000e+00 1.692000e-02
3.090000e-09 2.674000e+00 1.689000e-02
3.100000e-09 2.686000e+00 1.685000e-02
3.110000e-09 2.697000e+00 1.681000e-02
3.120000e-09 2.708000e+00 1.677000e-02
3.130000e-09 2.720000e+00 1.673000e-02
3.140000e-09 2.731000e+00 1.668000e-02
3.150000e-09 2.743000e+00 1.664000e-02
3.160000e-09 2.754000e+00 1.659000e-02
3.170000e-09 2.766000e+00 1.655000e-02
3.180000e-09 2.778000e+00 1.650000e-02
3.190000e-09 2.791000e+00 1.646000e-02
3.200000e-09 2.803000e+00 1.641000e-02
3.210000e-09 2.816000e+00 1.636000e-02
3.220000e-09 2.829000e+00 1.632000e-02
3.230000e-09 2.842000e+00 1.627000e-02
3.240000e-09 2.856000e+00 1.623000e-02
3.250000e-09 2.869000e+00 1.618000e-02
3.260000e-09 2.882000e+00 1.613000e-02
3.270000e-09 2.896000e+00 1.609000e-02
3.280000e-09 2.909000e+00 1.604000e-02
3.290000e-09 2.922000e+00 1.599000e-02
3.300000e-09 2.935000e+00 1.593000e-02
3.310000e-09 2.947000e+00 1.588000e-02
3.320000e-09 2.960000e+00 1.582000e-02
3.330000e-09 2.972000e+00 1.576000e-02
3.340000e-09 2.985000e+00 1.570000e-02
3.350000e-09 2.997000e+00 1.564000e-02
3.360000e-09 3.009000e+00 1.557000e-02
3.370000e-09 3.021000e+00 1.551000e-02
3.380000e-09 3.034000e+00 1.544000e-02
3.390000e-09 3.046000e+00 1.537000e-02
3.400000e-09 3.059000e+00 1.531000e-02
3.410000e-09 3.073000e+00 1.524000e-02
3.420000e-09 3.086000e+00 1.517000e-02
3.430000e-09 3.100000e+00 1.510000e-02
3.440000e-09 3.115000e+00 1.503000e-02
3.450000e-09 3.129000e+00 1.497000e-02
3.460000e-09 3.145000e+00 1.490000e-02
3.470000e-09 3.160000e+00 1.484000e-02
3.480000e-09 3.176000e+00 1.477000e-02
3.490000e-09 3.192000e+00 1.470000e-02
3.500000e-09 3.209000e+00 1.463000e-02
3.510000e-09 3.226000e+00 1.456000e-02
3.520000e-09 3.243000e+00 1.449000e-02
3.530000e-09 3.261000e+00 1.442000e-02
3.540000e-09 3.278000e+00 1.434000e-02
3.550000e-09 3.296000e+00 1.426000e-02
3.560000e-09 3.314000e+00 1.418000e-02
3.570000e-09 3.332000e+00 1.409000e-02
3.580000e-09 3.351000e+00 1.400000e-02
3.590000e-09 3.370000e+00 1.391000e-02
3.600000e-09 3.389000e+00 1.382000e-02
3.610000e-09 3.408000e+00 1.373000e-02
3.620000e-09 3.428000e+00 1.363000e-02
3.630000e-09 3.448000e+00 1.354000e-02
