time te rho
2.010000e-09 2.868000e+00 9.712000e-04
2.020000e-09 2.906000e+00 9.662000e-04
2.030000e-09 2.943000e+00 9.612000e-04
2.040000e-09 2.982000e+00 9.564000e-04
2.050000e-09 3.021000e+00 9.516000e-04
2.060000e-09 3.060000e+00 9.470000e-04
2.070000e-09 3.100000e+00 9.424000e-04
2.080000e-09 3.140000e+00 9.380000e-04
2.090000e-09 3.180000e+00 9.336000e-04
2.100000e-09 3.221000e+00 9.294000e-04
2.110000e-09 3.262000e+00 9.252000e-04
2.120000e-09 3.304000e+00 9.211000e-04
2.130000e-09 3.346000e+00 9.172000e-04
2.140000e-09 3.389000e+00 9.133000e-04
2.150000e-09 3.432000e+00 9.096000e-04
2.160000e-09 3.476000e+00 9.060000e-04
2.170000e-09 3.520000e+00 9.024000e-04
2.180000e-09 3.565000e+00 8.990000e-04
2.190000e-09 3.610000e+00 8.957000e-04
2.200000e-09 3.656000e+00 8.925000e-04
2.210000e-09 3.702000e+00 8.895000e-04
2.220000e-09 3.749000e+00 8.865000e-04
2.230000e-09 3.797000e+00 8.837000e-04
2.240000e-09 3.845000e+00 8.810000e-04
2.250000e-09 3.894000e+00 8.784000e-04
2.260000e-09 3.943000e+00 8.759000e-04
2.270000e-09 3.993000e+00 8.736000e-04
2.280000e-09 4.043000e+00 8.714000e-04
2.290000e-09 4.095000e+00 8.693000e-04
2.300000e-09 4.147000e+00 8.673000e-04
2.310000e-09 4.199000e+00 8.655000e-04
2.320000e-09 4.252000e+00 8.638000e-04
2.330000e-09 4.306000e+00 8.622000e-04
2.340000e-09 4.361000e+00 8.607000e-04
2.350000e-09 4.416000e+00 8.594000e-04
2.360000e-09 4.472000e+00 8.582000e-04
2.370000e-09 4.529000e+00 8.571000e-04
2.380000e-09 4.587000e+00 8.562000e-04
2.390000e-09 4.645000e+00 8.553000e-04
2.400000e-09 4.704000e+00 8.546000e-04
2.410000e-09 4.764000e+00 8.540000e-04
2.420000e-09 4.824000e+00 8.535000e-04
2.430000e-09 4.886000e+00 8.531000e-04
2.440000e-09 4.948000e+00 8.527000e-04
2.450000e-09 5.010000e+00 8.525000e-04
2.460000e-09 5.073000e+00 8.523000e-04
2.470000e-09 5.137000e+00 8.522000e-04
2.480000e-09 5.202000e+00 8.521000e-04
2.490000e-09 5.267000e+00 8.521000e-04
2.500000e-09 5.333000e+00 8.522000e-04
2.510000e-09 5.399000e+00 8.522000e-04
2.520000e-09 5.466000e+00 8.523000e-04
2.530000e-09 5.533000e+00 8.524000e-04
2.540000e-09 5.601000e+00 8.524000e-04
2.550000e-09 5.669000e+00 8.525000e-04
2.560000e-09 5.737000e+00 8.525000e-04
2.570000e-09 5.806000e+00 8.525000e-04
2.580000e-09 5.876000e+00 8.524000e-04
2.590000e-09 5.945000e+00 8.522000e-04
2.600000e-09 6.015000e+00 8.520000e-04
2.610000e-09 6.085000e+00 8.517000e-04
2.620000e-09 6.155000e+00 8.513000e-04
2.630000e-09 6.226000e+00 8.507000e-04
2.640000e-09 6.297000e+00 8.501000e-04
2.650000e-09 6.367000e+00 8.493000e-04
2.660000e-09 6.438000e+00 8.485000e-04
2.670000e-09 6.509000e+00 8.474000e-04
2.680000e-09 6.581000e+00 8.463000e-04
2.690000e-09 6.652000e+00 8.450000e-04
2.700000e-09 6.723000e+00 8.435000e-04
2.710000e-09 6.794000e+00 8.419000e-04
2.720000e-09 6.866000e+00 8.401000e-04
2.730000e-09 6.937000e+00 8.382000e-04
2.740000e-09 7.008000e+00 8.361000e-04
2.750000e-09 7.080000e+00 8.339000e-04
2.760000e-09 7.151000e+00 8.315000e-04
2.770000e-09 7.223000e+00 8.289000e-04
2.780000e-09 7.295000e+00 8.262000e-04
2.790000e-09 7.366000e+00 8.233000e-04
2.800000e-09 7.438000e+00 8.203000e-04
2.810000e-09 7.510000e+00 8.172000e-04
2.820000e-09 7.581000e+00 8.139000e-04
2.830000e-09 7.653000e+00 8.104000e-04
2.840000e-09 7.725000e+00 8.068000e-04
2.850000e-09 7.797000e+00 8.031000e-04
2.860000e-09 7.869000e+00 7.993000e-04
2.870000e-09 7.942000e+00 7.953000e-04
2.880000e-09 8.014000e+00 7.913000e-04
2.890000e-09 8.087000e+00 7.871000e-04
2.900000e-09 8.159000e+00 7.828000e-04
2.910000e-09 8.232000e+00 7.784000e-04
2.920000e-09 8.305000e+00 7.740000e-04
2.930000e-09 8.378000e+00 7.694000e-04
2.940000e-09 8.451000e+00 7.648000e-04
2.950000e-09 8.524000e+00 7.600000e-04
2.960000e-09 8.597000e+00 7.552000e-04
2.970000e-09 8.671000e+00 7.504000e-04
2.980000e-09 8.744000e+00 7.454000e-04
2.990000e-09 8.818000e+00 7.405000e-04
3.000000e-09 8.892000e+00 7.354000e-04
3.010000e-09 8.965000e+00 7.304000e-04
3.020000e-09 9.039000e+00 7.252000e-04
3.030000e-09 9.113000e+00 7.201000e-04
3.040000e-09 9.187000e+00 7.149000e-04
3.050000e-09 9.262000e+00 7.097000e-04
3.060000e-09 9.336000e+00 7.044000e-04
3.070000e-09 9.410000e+00 6.992000e-04
3.080000e-09 9.484000e+00 6.939000e-04
3.090000e-09 9.559000e+00 6.886000e-04
3.100000e-09 9.633000e+00 6.832000e-04
3.110000e-09 9.707000e+00 6.779000e-04
3.120000e-09 9.782000e+00 6.726000e-04
3.130000e-09 9.856000e+00 6.672000e-04
3.140000e-09 9.931000e+00 6.619000e-04
3.150000e-09 1.001000e+01 6.565000e-04
3.160000e-09 1.008000e+01 6.512000e-04
3.170000e-09 1.015000e+01 6.458000e-04
3.180000e-09 1.023000e+01 6.404000e-04
3.190000e-09 1.030000e+01 6.350000e-04
3.200000e-09 1.038000e+01 6.296000e-04
3.210000e-09 1.045000e+01 6.242000e-04
3.220000e-09 1.053000e+01 6.188000e-04
3.230000e-09 1.060000e+01 6.134000e-04
3.240000e-09 1.068000e+01 6.080000e-04
3.250000e-09 1.075000e+01 6.025000e-04
3.260000e-09 1.083000e+01 5.970000e-04
3.270000e-09 1.090000e+01 5.916000e-04
3.280000e-09 1.098000e+01 5.861000e-04
3.290000e-09 1.105000e+01 5.806000e-04
3.300000e-09 1.113000e+01 5.751000e-04
3.310000e-09 1.120000e+01 5.695000e-04
3.320000e-09 1.128000e+01 5.640000e-04
3.330000e-09 1.136000e+01 5.584000e-04
3.340000e-09 1.143000e+01 5.529000e-04
3.350000e-09 1.151000e+01 5.473000e-04
3.360000e-09 1.158000e+01 5.417000e-04
3.370000e-09 1.166000e+01 5.361000e-04
3.380000e-09 1.174000e+01 5.305000e-04
3.390000e-09 1.181000e+01 5.248000e-04
3.400000e-09 1.189000e+01 5.192000e-04
