time te rho
5.010000e-09 8.363000e+00 7.952000e-04
5.020000e-09 8.379000e+00 7.920000e-04
5.030000e-09 8.394000e+00 7.889000e-04
5.040000e-09 8.409000e+00 7.857000e-04
5.050000e-09 8.424000e+00 7.826000e-04
5.060000e-09 8.439000e+00 7.795000e-04
5.070000e-09 8.454000e+00 7.763000e-04
5.080000e-09 8.469000e+00 7.732000e-04
5.090000e-09 8.484000e+00 7.701000e-04
5.100000e-09 8.499000e+00 7.670000e-04
5.110000e-09 8.514000e+00 7.639000e-04
5.120000e-09 8.529000e+00 7.608000e-04
5.130000e-09 8.544000e+00 7.577000e-04
5.140000e-09 8.559000e+00 7.546000e-04
5.150000e-09 8.574000e+00 7.516000e-04
5.160000e-09 8.589000e+00 7.485000e-04
5.170000e-09 8.604000e+00 7.455000e-04
5.180000e-09 8.619000e+00 7.424000e-04
5.190000e-09 8.634000e+00 7.394000e-04
5.200000e-09 8.648000e+00 7.364000e-04
5.210000e-09 8.663000e+00 7.334000e-04
5.220000e-09 8.678000e+00 7.304000e-04
5.230000e-09 8.693000e+00 7.274000e-04
5.240000e-09 8.707000e+00 7.244000e-04
5.250000e-09 8.722000e+00 7.215000e-04
5.260000e-09 8.737000e+00 7.185000e-04
5.270000e-09 8.752000e+00 7.156000e-04
5.280000e-09 8.766000e+00 7.126000e-04
5.290000e-09 8.781000e+00 7.097000e-04
5.300000e-09 8.795000e+00 7.068000e-04
5.310000e-09 8.810000e+00 7.038000e-04
5.320000e-09 8.825000e+00 7.009000e-04
5.330000e-09 8.839000e+00 6.980000e-04
5.340000e-09 8.854000e+00 6.951000e-04
5.350000e-09 8.868000e+00 6.922000e-04
5.360000e-09 8.882000e+00 6.893000e-04
5.370000e-09 8.897000e+00 6.864000e-04
5.380000e-09 8.911000e+00 6.835000e-04
5.390000e-09 8.925000e+00 6.806000e-04
5.400000e-09 8.940000e+00 6.778000e-04
5.410000e-09 8.954000e+00 6.749000e-04
5.420000e-09 8.968000e+00 6.720000e-04
5.430000e-09 8.982000e+00 6.691000e-04
5.440000e-09 8.997000e+00 6.663000e-04
5.450000e-09 9.011000e+00 6.634000e-04
5.460000e-09 9.025000e+00 6.605000e-04
5.470000e-09 9.039000e+00 6.577000e-04
5.480000e-09 9.053000e+00 6.548000e-04
5.490000e-09 9.067000e+00 6.519000e-04
5.500000e-09 9.080000e+00 6.491000e-04
5.510000e-09 9.094000e+00 6.462000e-04
5.520000e-09 9.108000e+00 6.433000e-04
5.530000e-09 9.122000e+00 6.405000e-04
5.540000e-09 9.135000e+00 6.376000e-04
5.550000e-09 9.149000e+00 6.347000e-04
5.560000e-09 9.163000e+00 6.319000e-04
5.570000e-09 9.176000e+00 6.290000e-04
5.580000e-09 9.190000e+00 6.261000e-04
5.590000e-09 9.203000e+00 6.232000e-04
5.600000e-09 9.216000e+00 6.204000e-04
5.610000e-09 9.230000e+00 6.175000e-04
5.620000e-09 9.243000e+00 6.146000e-04
5.630000e-09 9.256000e+00 6.117000e-04
5.640000e-09 9.269000e+00 6.088000e-04
5.650000e-09 9.282000e+00 6.059000e-04
5.660000e-09 9.295000e+00 6.031000e-04
5.670000e-09 9.308000e+00 6.002000e-04
5.680000e-09 9.320000e+00 5.973000e-04
5.690000e-09 9.333000e+00 5.944000e-04
5.700000e-09 9.346000e+00 5.915000e-04
5.710000e-09 9.358000e+00 5.886000e-04
5.720000e-09 9.371000e+00 5.856000e-04
5.730000e-09 9.383000e+00 5.827000e-04
5.740000e-09 9.396000e+00 5.798000e-04
5.750000e-09 9.408000e+00 5.769000e-04
5.760000e-09 9.420000e+00 5.740000e-04
5.770000e-09 9.432000e+00 5.711000e-04
5.780000e-09 9.444000e+00 5.681000e-04
5.790000e-09 9.456000e+00 5.652000e-04
5.800000e-09 9.468000e+00 5.623000e-04
5.810000e-09 9.480000e+00 5.594000e-04
5.820000e-09 9.491000e+00 5.565000e-04
5.830000e-09 9.503000e+00 5.535000e-04
5.840000e-09 9.515000e+00 5.506000e-04
5.850000e-09 9.526000e+00 5.477000e-04
5.860000e-09 9.537000e+00 5.448000e-04
5.870000e-09 9.549000e+00 5.418000e-04
5.880000e-09 9.560000e+00 5.389000e-04
5.890000e-09 9.571000e+00 5.360000e-04
5.900000e-09 9.582000e+00 5.331000e-04
5.910000e-09 9.593000e+00 5.301000e-04
5.920000e-09 9.604000e+00 5.272000e-04
5.930000e-09 9.615000e+00 5.243000e-04
5.940000e-09 9.626000e+00 5.214000e-04
5.950000e-09 9.637000e+00 5.184000e-04
5.960000e-09 9.648000e+00 5.155000e-04
5.970000e-09 9.658000e+00 5.126000e-04
5.980000e-09 9.669000e+00 5.097000e-04
5.990000e-09 9.679000e+00 5.068000e-04
6.000000e-09 9.690000e+00 5.039000e-04
6.010000e-09 9.700000e+00 5.010000e-04
6.020000e-09 9.710000e+00 4.981000e-04
6.030000e-09 9.721000e+00 4.952000e-04
6.040000e-09 9.731000e+00 4.923000e-04
6.050000e-09 9.741000e+00 4.894000e-04
6.060000e-09 9.751000e+00 4.866000e-04
6.070000e-09 9.761000e+00 4.837000e-04
6.080000e-09 9.770000e+00 4.808000e-04
6.090000e-09 9.780000e+00 4.780000e-04
6.100000e-09 9.790000e+00 4.751000e-04
6.110000e-09 9.799000e+00 4.723000e-04
6.120000e-09 9.809000e+00 4.695000e-04
6.130000e-09 9.818000e+00 4.666000e-04
6.140000e-09 9.828000e+00 4.638000e-04
6.150000e-09 9.837000e+00 4.610000e-04
6.160000e-09 9.846000e+00 4.582000e-04
6.170000e-09 9.856000e+00 4.554000e-04
6.180000e-09 9.865000e+00 4.526000e-04
6.190000e-09 9.874000e+00 4.498000e-04
6.200000e-09 9.883000e+00 4.470000e-04
6.210000e-09 9.892000e+00 4.443000e-04
6.220000e-09 9.900000e+00 4.415000e-04
6.230000e-09 9.909000e+00 4.388000e-04
6.240000e-09 9.918000e+00 4.360000e-04
6.250000e-09 9.927000e+00 4.333000e-04
6.260000e-09 9.935000e+00 4.306000e-04
6.270000e-09 9.944000e+00 4.279000e-04
6.280000e-09 9.952000e+00 4.252000e-04
6.290000e-09 9.961000e+00 4.225000e-04
6.300000e-09 9.969000e+00 4.198000e-04
6.310000e-09 9.978000e+00 4.171000e-04
6.320000e-09 9.986000e+00 4.144000e-04
6.330000e-09 9.994000e+00 4.118000e-04
6.340000e-09 1.000000e+01 4.091000e-04
6.350000e-09 1.001000e+01 4.065000e-04
6.360000e-09 1.002000e+01 4.039000e-04
6.370000e-09 1.003000e+01 4.012000e-04
6.380000e-09 1.004000e+01 3.986000e-04
6.390000e-09 1.004000e+01 3.960000e-04
6.400000e-09 1.005000e+01 3.934000e-04
6.410000e-09 1.006000e+01 3.909000e-04
6.420000e-09 1.007000e+01 3.883000e-04
6.430000e-09 1.008000e+01 3.857000e-04
