time te rho
3.010000e-09 3.824000e+01 8.856000e-04
3.020000e-09 3.848000e+01 8.764000e-04
3.030000e-09 3.873000e+01 8.674000e-04
3.040000e-09 3.897000e+01 8.584000e-04
3.050000e-09 3.922000e+01 8.495000e-04
3.060000e-09 3.946000e+01 8.407000e-04
3.070000e-09 3.970000e+01 8.321000e-04
3.080000e-09 3.994000e+01 8.235000e-04
3.090000e-09 4.018000e+01 8.150000e-04
3.100000e-09 4.041000e+01 8.067000e-04
3.110000e-09 4.064000e+01 7.984000e-04
3.120000e-09 4.087000e+01 7.902000e-04
3.130000e-09 4.110000e+01 7.821000e-04
3.140000e-09 4.133000e+01 7.741000e-04
3.150000e-09 4.155000e+01 7.663000e-04
3.160000e-09 4.177000e+01 7.584000e-04
3.170000e-09 4.199000e+01 7.507000e-04
3.180000e-09 4.220000e+01 7.431000e-04
3.190000e-09 4.241000e+01 7.356000e-04
3.200000e-09 4.262000e+01 7.281000e-04
3.210000e-09 4.282000e+01 7.208000e-04
3.220000e-09 4.302000e+01 7.135000e-04
3.230000e-09 4.321000e+01 7.063000e-04
3.240000e-09 4.340000e+01 6.993000e-04
3.250000e-09 4.358000e+01 6.923000e-04
3.260000e-09 4.376000e+01 6.854000e-04
3.270000e-09 4.394000e+01 6.785000e-04
3.280000e-09 4.411000e+01 6.718000e-04
3.290000e-09 4.427000e+01 6.652000e-04
3.300000e-09 4.443000e+01 6.586000e-04
3.310000e-09 4.459000e+01 6.521000e-04
3.320000e-09 4.474000e+01 6.457000e-04
3.330000e-09 4.488000e+01 6.395000e-04
3.340000e-09 4.502000e+01 6.332000e-04
3.350000e-09 4.515000e+01 6.271000e-04
3.360000e-09 4.528000e+01 6.211000e-04
3.370000e-09 4.541000e+01 6.152000e-04
3.380000e-09 4.553000e+01 6.093000e-04
3.390000e-09 4.564000e+01 6.036000e-04
3.400000e-09 4.575000e+01 5.979000e-04
3.410000e-09 4.586000e+01 5.924000e-04
3.420000e-09 4.596000e+01 5.869000e-04
3.430000e-09 4.605000e+01 5.816000e-04
3.440000e-09 4.615000e+01 5.763000e-04
3.450000e-09 4.623000e+01 5.711000e-04
3.460000e-09 4.632000e+01 5.661000e-04
3.470000e-09 4.640000e+01 5.611000e-04
3.480000e-09 4.647000e+01 5.563000e-04
3.490000e-09 4.655000e+01 5.515000e-04
3.500000e-09 4.662000e+01 5.469000e-04
3.510000e-09 4.668000e+01 5.423000e-04
3.520000e-09 4.674000e+01 5.379000e-04
3.530000e-09 4.680000e+01 5.335000e-04
3.540000e-09 4.686000e+01 5.292000e-04
3.550000e-09 4.692000e+01 5.250000e-04
3.560000e-09 4.697000e+01 5.209000e-04
3.570000e-09 4.702000e+01 5.168000e-04
3.580000e-09 4.707000e+01 5.128000e-04
3.590000e-09 4.711000e+01 5.089000e-04
3.600000e-09 4.715000e+01 5.050000e-04
3.610000e-09 4.720000e+01 5.011000e-04
3.620000e-09 4.724000e+01 4.973000e-04
3.630000e-09 4.727000e+01 4.935000e-04
3.640000e-09 4.731000e+01 4.897000e-04
3.650000e-09 4.735000e+01 4.859000e-04
3.660000e-09 4.738000e+01 4.822000e-04
3.670000e-09 4.741000e+01 4.784000e-04
3.680000e-09 4.744000e+01 4.747000e-04
3.690000e-09 4.747000e+01 4.710000e-04
3.700000e-09 4.750000e+01 4.673000e-04
3.710000e-09 4.752000e+01 4.636000e-04
3.720000e-09 4.755000e+01 4.599000e-04
3.730000e-09 4.757000e+01 4.563000e-04
3.740000e-09 4.759000e+01 4.526000e-04
3.750000e-09 4.761000e+01 4.490000e-04
3.760000e-09 4.762000e+01 4.454000e-04
3.770000e-09 4.764000e+01 4.418000e-04
3.780000e-09 4.765000e+01 4.383000e-04
3.790000e-09 4.766000e+01 4.348000e-04
3.800000e-09 4.767000e+01 4.313000e-04
3.810000e-09 4.768000e+01 4.278000e-04
3.820000e-09 4.769000e+01 4.243000e-04
3.830000e-09 4.769000e+01 4.209000e-04
3.840000e-09 4.769000e+01 4.175000e-04
3.850000e-09 4.769000e+01 4.142000e-04
3.860000e-09 4.769000e+01 4.109000e-04
3.870000e-09 4.768000e+01 4.076000e-04
3.880000e-09 4.768000e+01 4.043000e-04
3.890000e-09 4.767000e+01 4.011000e-04
3.900000e-09 4.766000e+01 3.979000e-04
3.910000e-09 4.765000e+01 3.948000e-04
3.920000e-09 4.763000e+01 3.917000e-04
3.930000e-09 4.762000e+01 3.886000e-04
3.940000e-09 4.760000e+01 3.855000e-04
3.950000e-09 4.758000e+01 3.825000e-04
3.960000e-09 4.756000e+01 3.795000e-04
3.970000e-09 4.754000e+01 3.766000e-04
3.980000e-09 4.751000e+01 3.736000e-04
3.990000e-09 4.748000e+01 3.708000e-04
4.000000e-09 4.746000e+01 3.679000e-04
4.010000e-09 4.743000e+01 3.651000e-04
4.020000e-09 4.740000e+01 3.623000e-04
4.030000e-09 4.736000e+01 3.595000e-04
4.040000e-09 4.733000e+01 3.568000e-04
4.050000e-09 4.730000e+01 3.541000e-04
4.060000e-09 4.726000e+01 3.514000e-04
4.070000e-09 4.722000e+01 3.487000e-04
4.080000e-09 4.718000e+01 3.461000e-04
4.090000e-09 4.714000e+01 3.435000e-04
4.100000e-09 4.710000e+01 3.410000e-04
4.110000e-09 4.706000e+01 3.384000e-04
4.120000e-09 4.702000e+01 3.359000e-04
4.130000e-09 4.698000e+01 3.335000e-04
4.140000e-09 4.693000e+01 3.310000e-04
4.150000e-09 4.689000e+01 3.286000e-04
4.160000e-09 4.684000e+01 3.262000e-04
4.170000e-09 4.680000e+01 3.238000e-04
4.180000e-09 4.675000e+01 3.215000e-04
4.190000e-09 4.670000e+01 3.191000e-04
4.200000e-09 4.666000e+01 3.168000e-04
4.210000e-09 4.661000e+01 3.145000e-04
4.220000e-09 4.656000e+01 3.123000e-04
4.230000e-09 4.651000e+01 3.100000e-04
4.240000e-09 4.646000e+01 3.078000e-04
4.250000e-09 4.641000e+01 3.056000e-04
4.260000e-09 4.635000e+01 3.034000e-04
4.270000e-09 4.630000e+01 3.012000e-04
4.280000e-09 4.625000e+01 2.991000e-04
4.290000e-09 4.619000e+01 2.969000e-04
4.300000e-09 4.614000e+01 2.948000e-04
4.310000e-09 4.608000e+01 2.926000e-04
4.320000e-09 4.603000e+01 2.905000e-04
4.330000e-09 4.597000e+01 2.884000e-04
4.340000e-09 4.591000e+01 2.863000e-04
4.350000e-09 4.585000e+01 2.841000e-04
4.360000e-09 4.579000e+01 2.820000e-04
4.370000e-09 4.573000e+01 2.799000e-04
4.380000e-09 4.566000e+01 2.778000e-04
4.390000e-09 4.560000e+01 2.757000e-04
4.400000e-09 4.554000e+01 2.737000e-04
4.410000e-09 4.547000e+01 2.716000e-04
4.420000e-09 4.541000e+01 2.695000e-04
4.430000e-09 4.534000e+01 2.675000e-04
4.440000e-09 4.528000e+01 2.654000e-04
4.450000e-09 4.521000e+01 2.634000e-04
4.460000e-09 4.514000e+01 2.614000e-04
4.470000e-09 4.508000e+01 2.595000e-04
4.480000e-09 4.501000e+01 2.575000e-04
4.490000e-09 4.494000e+01 2.556000e-04
4.500000e-09 4.488000e+01 2.537000e-04
4.510000e-09 4.481000e+01 2.518000e-04
4.520000e-09 4.475000e+01 2.500000e-04
4.530000e-09 4.468000e+01 2.482000e-04
4.540000e-09 4.462000e+01 2.464000e-04
4.550000e-09 4.455000e+01 2.446000e-04
4.560000e-09 4.449000e+01 2.429000e-04
4.570000e-09 4.443000e+01 2.412000e-04
4.580000e-09 4.437000e+01 2.396000e-04
4.590000e-09 4.431000e+01 2.379000e-04
4.600000e-09 4.425000e+01 2.363000e-04
4.610000e-09 4.419000e+01 2.348000e-04
4.620000e-09 4.413000e+01 2.332000e-04
4.630000e-09 4.407000e+01 2.317000e-04
4.640000e-09 4.401000e+01 2.302000e-04
4.650000e-09 4.395000e+01 2.287000e-04
4.660000e-09 4.390000e+01 2.272000e-04
4.670000e-09 4.384000e+01 2.258000e-04
