time te rho
5.010000e-09 1.290000e+01 1.809000e-03
5.020000e-09 1.295000e+01 1.800000e-03
5.030000e-09 1.299000e+01 1.791000e-03
5.040000e-09 1.303000e+01 1.783000e-03
5.050000e-09 1.308000e+01 1.774000e-03
5.060000e-09 1.312000e+01 1.766000e-03
5.070000e-09 1.317000e+01 1.758000e-03
5.080000e-09 1.321000e+01 1.750000e-03
5.090000e-09 1.326000e+01 1.742000e-03
5.100000e-09 1.330000e+01 1.733000e-03
5.110000e-09 1.334000e+01 1.725000e-03
5.120000e-09 1.339000e+01 1.718000e-03
5.130000e-09 1.343000e+01 1.710000e-03
5.140000e-09 1.348000e+01 1.702000e-03
5.150000e-09 1.352000e+01 1.694000e-03
5.160000e-09 1.356000e+01 1.686000e-03
5.170000e-09 1.361000e+01 1.679000e-03
5.180000e-09 1.365000e+01 1.671000e-03
5.190000e-09 1.369000e+01 1.664000e-03
5.200000e-09 1.373000e+01 1.656000e-03
5.210000e-09 1.378000e+01 1.649000e-03
5.220000e-09 1.382000e+01 1.641000e-03
5.230000e-09 1.386000e+01 1.634000e-03
5.240000e-09 1.390000e+01 1.627000e-03
5.250000e-09 1.395000e+01 1.619000e-03
5.260000e-09 1.399000e+01 1.612000e-03
5.270000e-09 1.403000e+01 1.605000e-03
5.280000e-09 1.407000e+01 1.598000e-03
5.290000e-09 1.411000e+01 1.591000e-03
5.300000e-09 1.415000e+01 1.584000e-03
5.310000e-09 1.419000e+01 1.577000e-03
5.320000e-09 1.423000e+01 1.570000e-03
5.330000e-09 1.427000e+01 1.563000e-03
5.340000e-09 1.431000e+01 1.556000e-03
5.350000e-09 1.435000e+01 1.550000e-03
5.360000e-09 1.439000e+01 1.543000e-03
5.370000e-09 1.443000e+01 1.536000e-03
5.380000e-09 1.447000e+01 1.529000e-03
5.390000e-09 1.451000e+01 1.523000e-03
5.400000e-09 1.455000e+01 1.516000e-03
5.410000e-09 1.459000e+01 1.510000e-03
5.420000e-09 1.463000e+01 1.503000e-03
5.430000e-09 1.467000e+01 1.497000e-03
5.440000e-09 1.471000e+01 1.490000e-03
5.450000e-09 1.474000e+01 1.483000e-03
5.460000e-09 1.478000e+01 1.477000e-03
5.470000e-09 1.482000e+01 1.471000e-03
5.480000e-09 1.486000e+01 1.464000e-03
5.490000e-09 1.490000e+01 1.458000e-03
5.500000e-09 1.493000e+01 1.451000e-03
5.510000e-09 1.497000e+01 1.445000e-03
5.520000e-09 1.501000e+01 1.438000e-03
5.530000e-09 1.505000e+01 1.432000e-03
5.540000e-09 1.508000e+01 1.425000e-03
5.550000e-09 1.512000e+01 1.419000e-03
5.560000e-09 1.516000e+01 1.412000e-03
5.570000e-09 1.520000e+01 1.406000e-03
5.580000e-09 1.523000e+01 1.399000e-03
5.590000e-09 1.527000e+01 1.393000e-03
5.600000e-09 1.531000e+01 1.386000e-03
5.610000e-09 1.534000e+01 1.380000e-03
5.620000e-09 1.538000e+01 1.373000e-03
5.630000e-09 1.541000e+01 1.367000e-03
5.640000e-09 1.545000e+01 1.360000e-03
5.650000e-09 1.549000e+01 1.354000e-03
5.660000e-09 1.552000e+01 1.347000e-03
5.670000e-09 1.556000e+01 1.341000e-03
5.680000e-09 1.559000e+01 1.334000e-03
5.690000e-09 1.563000e+01 1.328000e-03
5.700000e-09 1.566000e+01 1.321000e-03
5.710000e-09 1.569000e+01 1.315000e-03
5.720000e-09 1.573000e+01 1.309000e-03
5.730000e-09 1.576000e+01 1.302000e-03
5.740000e-09 1.579000e+01 1.296000e-03
5.750000e-09 1.583000e+01 1.289000e-03
5.760000e-09 1.586000e+01 1.283000e-03
5.770000e-09 1.589000e+01 1.277000e-03
5.780000e-09 1.592000e+01 1.270000e-03
5.790000e-09 1.595000e+01 1.264000e-03
5.800000e-09 1.598000e+01 1.258000e-03
5.810000e-09 1.601000e+01 1.251000e-03
5.820000e-09 1.604000e+01 1.245000e-03
5.830000e-09 1.607000e+01 1.239000e-03
5.840000e-09 1.610000e+01 1.233000e-03
5.850000e-09 1.613000e+01 1.227000e-03
5.860000e-09 1.616000e+01 1.220000e-03
5.870000e-09 1.619000e+01 1.214000e-03
5.880000e-09 1.621000e+01 1.208000e-03
5.890000e-09 1.624000e+01 1.202000e-03
5.900000e-09 1.627000e+01 1.196000e-03
5.910000e-09 1.629000e+01 1.189000e-03
5.920000e-09 1.632000e+01 1.183000e-03
5.930000e-09 1.635000e+01 1.177000e-03
5.940000e-09 1.637000e+01 1.171000e-03
5.950000e-09 1.640000e+01 1.165000e-03
5.960000e-09 1.642000e+01 1.159000e-03
5.970000e-09 1.644000e+01 1.153000e-03
