time te rho
4.010000e-09 3.054000e+01 8.237000e-04
4.020000e-09 3.065000e+01 8.178000e-04
4.030000e-09 3.076000e+01 8.119000e-04
4.040000e-09 3.086000e+01 8.061000e-04
4.050000e-09 3.097000e+01 8.003000e-04
4.060000e-09 3.107000e+01 7.946000e-04
4.070000e-09 3.118000e+01 7.890000e-04
4.080000e-09 3.128000e+01 7.833000e-04
4.090000e-09 3.138000e+01 7.778000e-04
4.100000e-09 3.148000e+01 7.723000e-04
4.110000e-09 3.158000e+01 7.668000e-04
4.120000e-09 3.168000e+01 7.614000e-04
4.130000e-09 3.178000e+01 7.561000e-04
4.140000e-09 3.188000e+01 7.508000e-04
4.150000e-09 3.198000e+01 7.455000e-04
4.160000e-09 3.207000e+01 7.403000e-04
4.170000e-09 3.217000e+01 7.351000e-04
4.180000e-09 3.227000e+01 7.300000e-04
4.190000e-09 3.236000e+01 7.249000e-04
4.200000e-09 3.245000e+01 7.199000e-04
4.210000e-09 3.255000e+01 7.149000e-04
4.220000e-09 3.264000e+01 7.099000e-04
4.230000e-09 3.273000e+01 7.050000e-04
4.240000e-09 3.282000e+01 7.001000e-04
4.250000e-09 3.291000e+01 6.952000e-04
4.260000e-09 3.300000e+01 6.904000e-04
4.270000e-09 3.309000e+01 6.856000e-04
4.280000e-09 3.317000e+01 6.808000e-04
4.290000e-09 3.326000e+01 6.760000e-04
4.300000e-09 3.334000e+01 6.713000e-04
4.310000e-09 3.342000e+01 6.666000e-04
4.320000e-09 3.351000e+01 6.619000e-04
4.330000e-09 3.359000e+01 6.572000e-04
4.340000e-09 3.367000e+01 6.526000e-04
4.350000e-09 3.374000e+01 6.480000e-04
4.360000e-09 3.382000e+01 6.434000e-04
4.370000e-09 3.390000e+01 6.388000e-04
4.380000e-09 3.397000e+01 6.342000e-04
4.390000e-09 3.405000e+01 6.297000e-04
4.400000e-09 3.412000e+01 6.251000e-04
4.410000e-09 3.419000e+01 6.206000e-04
4.420000e-09 3.426000e+01 6.161000e-04
4.430000e-09 3.432000e+01 6.117000e-04
4.440000e-09 3.439000e+01 6.072000e-04
4.450000e-09 3.446000e+01 6.028000e-04
4.460000e-09 3.452000e+01 5.984000e-04
4.470000e-09 3.458000e+01 5.941000e-04
4.480000e-09 3.464000e+01 5.897000e-04
4.490000e-09 3.470000e+01 5.854000e-04
4.500000e-09 3.476000e+01 5.811000e-04
4.510000e-09 3.481000e+01 5.768000e-04
4.520000e-09 3.487000e+01 5.726000e-04
4.530000e-09 3.492000e+01 5.684000e-04
4.540000e-09 3.497000e+01 5.642000e-04
4.550000e-09 3.502000e+01 5.600000e-04
4.560000e-09 3.507000e+01 5.558000e-04
4.570000e-09 3.512000e+01 5.517000e-04
4.580000e-09 3.516000e+01 5.476000e-04
4.590000e-09 3.521000e+01 5.435000e-04
4.600000e-09 3.525000e+01 5.395000e-04
4.610000e-09 3.529000e+01 5.355000e-04
4.620000e-09 3.533000e+01 5.315000e-04
4.630000e-09 3.537000e+01 5.275000e-04
4.640000e-09 3.541000e+01 5.236000e-04
4.650000e-09 3.544000e+01 5.197000e-04
4.660000e-09 3.547000e+01 5.158000e-04
4.670000e-09 3.551000e+01 5.119000e-04
4.680000e-09 3.554000e+01 5.081000e-04
4.690000e-09 3.557000e+01 5.043000e-04
4.700000e-09 3.560000e+01 5.005000e-04
4.710000e-09 3.562000e+01 4.968000e-04
4.720000e-09 3.565000e+01 4.931000e-04
4.730000e-09 3.567000e+01 4.894000e-04
4.740000e-09 3.570000e+01 4.857000e-04
4.750000e-09 3.572000e+01 4.821000e-04
4.760000e-09 3.574000e+01 4.785000e-04
4.770000e-09 3.576000e+01 4.749000e-04
4.780000e-09 3.578000e+01 4.714000e-04
4.790000e-09 3.580000e+01 4.679000e-04
4.800000e-09 3.581000e+01 4.645000e-04
4.810000e-09 3.583000e+01 4.610000e-04
4.820000e-09 3.584000e+01 4.576000e-04
4.830000e-09 3.585000e+01 4.543000e-04
4.840000e-09 3.587000e+01 4.510000e-04
4.850000e-09 3.588000e+01 4.477000e-04
4.860000e-09 3.589000e+01 4.444000e-04
4.870000e-09 3.590000e+01 4.412000e-04
4.880000e-09 3.590000e+01 4.380000e-04
