time te rho
4.010000e-09 3.228000e+01 1.342000e-04
4.020000e-09 3.230000e+01 1.322000e-04
4.030000e-09 3.231000e+01 1.303000e-04
4.040000e-09 3.233000e+01 1.284000e-04
4.050000e-09 3.234000e+01 1.266000e-04
4.060000e-09 3.235000e+01 1.247000e-04
4.070000e-09 3.236000e+01 1.229000e-04
4.080000e-09 3.236000e+01 1.211000e-04
4.090000e-09 3.237000e+01 1.194000e-04
4.100000e-09 3.238000e+01 1.177000e-04
4.110000e-09 3.238000e+01 1.160000e-04
4.120000e-09 3.238000e+01 1.143000e-04
4.130000e-09 3.238000e+01 1.126000e-04
4.140000e-09 3.238000e+01 1.110000e-04
4.150000e-09 3.238000e+01 1.094000e-04
4.160000e-09 3.238000e+01 1.079000e-04
4.170000e-09 3.238000e+01 1.063000e-04
4.180000e-09 3.237000e+01 1.048000e-04
4.190000e-09 3.237000e+01 1.033000e-04
4.200000e-09 3.236000e+01 1.018000e-04
4.210000e-09 3.235000e+01 1.004000e-04
4.220000e-09 3.234000e+01 9.894000e-05
4.230000e-09 3.233000e+01 9.754000e-05
4.240000e-09 3.232000e+01 9.615000e-05
4.250000e-09 3.231000e+01 9.479000e-05
4.260000e-09 3.230000e+01 9.345000e-05
4.270000e-09 3.228000e+01 9.213000e-05
4.280000e-09 3.227000e+01 9.084000e-05
4.290000e-09 3.225000e+01 8.956000e-05
4.300000e-09 3.224000e+01 8.830000e-05
4.310000e-09 3.222000e+01 8.706000e-05
4.320000e-09 3.220000e+01 8.585000e-05
4.330000e-09 3.219000e+01 8.465000e-05
4.340000e-09 3.217000e+01 8.347000e-05
4.350000e-09 3.215000e+01 8.231000e-05
4.360000e-09 3.213000e+01 8.117000e-05
4.370000e-09 3.210000e+01 8.004000e-05
4.380000e-09 3.208000e+01 7.894000e-05
4.390000e-09 3.206000e+01 7.785000e-05
4.400000e-09 3.204000e+01 7.678000e-05
4.410000e-09 3.201000e+01 7.572000e-05
4.420000e-09 3.199000e+01 7.469000e-05
4.430000e-09 3.196000e+01 7.367000e-05
4.440000e-09 3.194000e+01 7.267000e-05
4.450000e-09 3.191000e+01 7.169000e-05
4.460000e-09 3.188000e+01 7.072000e-05
4.470000e-09 3.185000e+01 6.977000e-05
4.480000e-09 3.182000e+01 6.884000e-05
4.490000e-09 3.179000e+01 6.793000e-05
4.500000e-09 3.176000e+01 6.703000e-05
4.510000e-09 3.173000e+01 6.615000e-05
4.520000e-09 3.170000e+01 6.529000e-05
4.530000e-09 3.166000e+01 6.445000e-05
4.540000e-09 3.163000e+01 6.362000e-05
4.550000e-09 3.159000e+01 6.281000e-05
4.560000e-09 3.156000e+01 6.202000e-05
4.570000e-09 3.152000e+01 6.125000e-05
4.580000e-09 3.148000e+01 6.049000e-05
4.590000e-09 3.145000e+01 5.974000e-05
4.600000e-09 3.141000e+01 5.901000e-05
4.610000e-09 3.137000e+01 5.830000e-05
4.620000e-09 3.133000e+01 5.759000e-05
4.630000e-09 3.129000e+01 5.690000e-05
4.640000e-09 3.125000e+01 5.622000e-05
4.650000e-09 3.121000e+01 5.556000e-05
4.660000e-09 3.117000e+01 5.490000e-05
4.670000e-09 3.113000e+01 5.424000e-05
4.680000e-09 3.109000e+01 5.360000e-05
4.690000e-09 3.105000e+01 5.296000e-05
4.700000e-09 3.102000e+01 5.233000e-05
4.710000e-09 3.098000e+01 5.170000e-05
4.720000e-09 3.094000e+01 5.108000e-05
4.730000e-09 3.090000e+01 5.046000e-05
4.740000e-09 3.087000e+01 4.985000e-05
4.750000e-09 3.083000e+01 4.923000e-05
4.760000e-09 3.079000e+01 4.862000e-05
4.770000e-09 3.076000e+01 4.802000e-05
4.780000e-09 3.072000e+01 4.741000e-05
4.790000e-09 3.069000e+01 4.680000e-05
4.800000e-09 3.066000e+01 4.620000e-05
4.810000e-09 3.062000e+01 4.560000e-05
4.820000e-09 3.059000e+01 4.500000e-05
4.830000e-09 3.056000e+01 4.441000e-05
4.840000e-09 3.052000e+01 4.382000e-05
4.850000e-09 3.049000e+01 4.323000e-05
4.860000e-09 3.046000e+01 4.265000e-05
4.870000e-09 3.043000e+01 4.207000e-05
4.880000e-09 3.039000e+01 4.150000e-05
4.890000e-09 3.036000e+01 4.093000e-05
4.900000e-09 3.033000e+01 4.038000e-05
4.910000e-09 3.030000e+01 3.983000e-05
4.920000e-09 3.026000e+01 3.929000e-05
4.930000e-09 3.023000e+01 3.875000e-05
4.940000e-09 3.019000e+01 3.823000e-05
4.950000e-09 3.016000e+01 3.772000e-05
4.960000e-09 3.012000e+01 3.722000e-05
4.970000e-09 3.009000e+01 3.673000e-05
4.980000e-09 3.005000e+01 3.626000e-05
4.990000e-09 3.001000e+01 3.579000e-05
5.000000e-09 2.997000e+01 3.534000e-05
5.010000e-09 2.994000e+01 3.490000e-05
5.020000e-09 2.990000e+01 3.447000e-05
5.030000e-09 2.986000e+01 3.405000e-05
5.040000e-09 2.982000e+01 3.364000e-05
5.050000e-09 2.978000e+01 3.324000e-05
5.060000e-09 2.974000e+01 3.285000e-05
5.070000e-09 2.970000e+01 3.247000e-05
5.080000e-09 2.966000e+01 3.209000e-05
5.090000e-09 2.962000e+01 3.173000e-05
5.100000e-09 2.958000e+01 3.137000e-05
5.110000e-09 2.954000e+01 3.102000e-05
5.120000e-09 2.950000e+01 3.068000e-05
5.130000e-09 2.946000e+01 3.034000e-05
5.140000e-09 2.942000e+01 3.001000e-05
5.150000e-09 2.938000e+01 2.968000e-05
5.160000e-09 2.934000e+01 2.936000e-05
5.170000e-09 2.930000e+01 2.904000e-05
5.180000e-09 2.926000e+01 2.872000e-05
5.190000e-09 2.922000e+01 2.841000e-05
5.200000e-09 2.919000e+01 2.810000e-05
5.210000e-09 2.915000e+01 2.780000e-05
5.220000e-09 2.911000e+01 2.750000e-05
5.230000e-09 2.907000e+01 2.721000e-05
5.240000e-09 2.904000e+01 2.691000e-05
5.250000e-09 2.900000e+01 2.662000e-05
5.260000e-09 2.896000e+01 2.634000e-05
5.270000e-09 2.893000e+01 2.605000e-05
5.280000e-09 2.889000e+01 2.577000e-05
5.290000e-09 2.886000e+01 2.550000e-05
5.300000e-09 2.882000e+01 2.522000e-05
5.310000e-09 2.878000e+01 2.495000e-05
5.320000e-09 2.875000e+01 2.468000e-05
5.330000e-09 2.871000e+01 2.441000e-05
5.340000e-09 2.868000e+01 2.415000e-05
5.350000e-09 2.864000e+01 2.389000e-05
5.360000e-09 2.860000e+01 2.363000e-05
5.370000e-09 2.857000e+01 2.337000e-05
5.380000e-09 2.853000e+01 2.311000e-05
5.390000e-09 2.850000e+01 2.286000e-05
5.400000e-09 2.846000e+01 2.260000e-05
5.410000e-09 2.842000e+01 2.235000e-05
5.420000e-09 2.839000e+01 2.210000e-05
5.430000e-09 2.835000e+01 2.185000e-05
5.440000e-09 2.831000e+01 2.161000e-05
5.450000e-09 2.828000e+01 2.136000e-05
5.460000e-09 2.824000e+01 2.112000e-05
5.470000e-09 2.820000e+01 2.088000e-05
5.480000e-09 2.817000e+01 2.064000e-05
5.490000e-09 2.813000e+01 2.040000e-05
5.500000e-09 2.809000e+01 2.017000e-05
5.510000e-09 2.806000e+01 1.994000e-05
5.520000e-09 2.802000e+01 1.971000e-05
5.530000e-09 2.798000e+01 1.949000e-05
5.540000e-09 2.794000e+01 1.927000e-05
5.550000e-09 2.791000e+01 1.906000e-05
5.560000e-09 2.787000e+01 1.884000e-05
5.570000e-09 2.783000e+01 1.864000e-05
5.580000e-09 2.779000e+01 1.843000e-05
5.590000e-09 2.775000e+01 1.823000e-05
5.600000e-09 2.772000e+01 1.803000e-05
5.610000e-09 2.768000e+01 1.784000e-05
5.620000e-09 2.764000e+01 1.765000e-05
5.630000e-09 2.760000e+01 1.747000e-05
5.640000e-09 2.757000e+01 1.729000e-05
5.650000e-09 2.753000e+01 1.711000e-05
5.660000e-09 2.749000e+01 1.693000e-05
5.670000e-09 2.746000e+01 1.676000e-05
5.680000e-09 2.742000e+01 1.659000e-05
5.690000e-09 2.738000e+01 1.643000e-05
5.700000e-09 2.734000e+01 1.626000e-05
5.710000e-09 2.731000e+01 1.610000e-05
5.720000e-09 2.727000e+01 1.594000e-05
5.730000e-09 2.723000e+01 1.579000e-05
5.740000e-09 2.720000e+01 1.563000e-05
5.750000e-09 2.716000e+01 1.548000e-05
5.760000e-09 2.712000e+01 1.532000e-05
5.770000e-09 2.708000e+01 1.517000e-05
5.780000e-09 2.705000e+01 1.502000e-05
5.790000e-09 2.701000e+01 1.487000e-05
5.800000e-09 2.697000e+01 1.473000e-05
5.810000e-09 2.693000e+01 1.458000e-05
5.820000e-09 2.690000e+01 1.443000e-05
5.830000e-09 2.686000e+01 1.429000e-05
5.840000e-09 2.682000e+01 1.415000e-05
5.850000e-09 2.678000e+01 1.401000e-05
5.860000e-09 2.675000e+01 1.387000e-05
5.870000e-09 2.671000e+01 1.373000e-05
5.880000e-09 2.667000e+01 1.359000e-05
5.890000e-09 2.663000e+01 1.345000e-05
5.900000e-09 2.660000e+01 1.332000e-05
5.910000e-09 2.656000e+01 1.318000e-05
5.920000e-09 2.652000e+01 1.305000e-05
5.930000e-09 2.648000e+01 1.292000e-05
5.940000e-09 2.645000e+01 1.278000e-05
5.950000e-09 2.641000e+01 1.266000e-05
5.960000e-09 2.637000e+01 1.253000e-05
5.970000e-09 2.634000e+01 1.240000e-05
5.980000e-09 2.630000e+01 1.228000e-05
5.990000e-09 2.627000e+01 1.215000e-05
6.000000e-09 2.623000e+01 1.203000e-05
6.010000e-09 2.620000e+01 1.191000e-05
6.020000e-09 2.617000e+01 1.179000e-05
6.030000e-09 2.613000e+01 1.167000e-05
6.040000e-09 2.610000e+01 1.155000e-05
6.050000e-09 2.607000e+01 1.144000e-05
6.060000e-09 2.603000e+01 1.132000e-05
6.070000e-09 2.600000e+01 1.121000e-05
6.080000e-09 2.597000e+01 1.110000e-05
6.090000e-09 2.594000e+01 1.099000e-05
6.100000e-09 2.590000e+01 1.088000e-05
6.110000e-09 2.587000e+01 1.077000e-05
6.120000e-09 2.584000e+01 1.067000e-05
6.130000e-09 2.581000e+01 1.056000e-05
6.140000e-09 2.577000e+01 1.046000e-05
6.150000e-09 2.574000e+01 1.036000e-05
6.160000e-09 2.571000e+01 1.026000e-05
6.170000e-09 2.568000e+01 1.016000e-05
6.180000e-09 2.564000e+01 1.006000e-05
6.190000e-09 2.561000e+01 9.963000e-06
6.200000e-09 2.558000e+01 9.869000e-06
6.210000e-09 2.554000e+01 9.776000e-06
6.220000e-09 2.551000e+01 9.684000e-06
6.230000e-09 2.548000e+01 9.594000e-06
6.240000e-09 2.544000e+01 9.505000e-06
6.250000e-09 2.541000e+01 9.417000e-06
6.260000e-09 2.537000e+01 9.331000e-06
6.270000e-09 2.534000e+01 9.246000e-06
6.280000e-09 2.530000e+01 9.163000e-06
6.290000e-09 2.527000e+01 9.080000e-06
6.300000e-09 2.524000e+01 8.999000e-06
6.310000e-09 2.520000e+01 8.920000e-06
6.320000e-09 2.517000e+01 8.841000e-06
6.330000e-09 2.513000e+01 8.763000e-06
6.340000e-09 2.510000e+01 8.687000e-06
6.350000e-09 2.506000e+01 8.612000e-06
6.360000e-09 2.503000e+01 8.538000e-06
6.370000e-09 2.499000e+01 8.465000e-06
6.380000e-09 2.496000e+01 8.393000e-06
6.390000e-09 2.492000e+01 8.322000e-06
6.400000e-09 2.489000e+01 8.251000e-06
6.410000e-09 2.485000e+01 8.182000e-06
6.420000e-09 2.482000e+01 8.114000e-06
6.430000e-09 2.478000e+01 8.046000e-06
6.440000e-09 2.475000e+01 7.979000e-06
6.450000e-09 2.472000e+01 7.912000e-06
6.460000e-09 2.468000e+01 7.846000e-06
6.470000e-09 2.465000e+01 7.780000e-06
6.480000e-09 2.462000e+01 7.715000e-06
6.490000e-09 2.459000e+01 7.650000e-06
6.500000e-09 2.455000e+01 7.586000e-06
6.510000e-09 2.452000e+01 7.521000e-06
6.520000e-09 2.449000e+01 7.457000e-06
6.530000e-09 2.446000e+01 7.393000e-06
6.540000e-09 2.443000e+01 7.330000e-06
6.550000e-09 2.440000e+01 7.266000e-06
6.560000e-09 2.437000e+01 7.203000e-06
6.570000e-09 2.434000e+01 7.140000e-06
6.580000e-09 2.431000e+01 7.077000e-06
6.590000e-09 2.428000e+01 7.015000e-06
6.600000e-09 2.425000e+01 6.953000e-06
6.610000e-09 2.422000e+01 6.891000e-06
6.620000e-09 2.419000e+01 6.830000e-06
6.630000e-09 2.416000e+01 6.770000e-06
6.640000e-09 2.413000e+01 6.709000e-06
6.650000e-09 2.410000e+01 6.650000e-06
6.660000e-09 2.407000e+01 6.591000e-06
6.670000e-09 2.404000e+01 6.533000e-06
6.680000e-09 2.401000e+01 6.475000e-06
6.690000e-09 2.398000e+01 6.419000e-06
6.700000e-09 2.395000e+01 6.363000e-06
6.710000e-09 2.392000e+01 6.308000e-06
6.720000e-09 2.389000e+01 6.253000e-06
6.730000e-09 2.386000e+01 6.200000e-06
6.740000e-09 2.383000e+01 6.147000e-06
6.750000e-09 2.380000e+01 6.096000e-06
6.760000e-09 2.377000e+01 6.045000e-06
6.770000e-09 2.374000e+01 5.995000e-06
6.780000e-09 2.371000e+01 5.945000e-06
6.790000e-09 2.368000e+01 5.897000e-06
6.800000e-09 2.365000e+01 5.849000e-06
6.810000e-09 2.362000e+01 5.803000e-06
6.820000e-09 2.359000e+01 5.757000e-06
6.830000e-09 2.356000e+01 5.711000e-06
