time te rho
4.010000e-09 1.172000e+01 2.406000e-03
4.020000e-09 1.178000e+01 2.388000e-03
4.030000e-09 1.184000e+01 2.370000e-03
4.040000e-09 1.190000e+01 2.353000e-03
4.050000e-09 1.196000e+01 2.336000e-03
4.060000e-09 1.202000e+01 2.318000e-03
4.070000e-09 1.208000e+01 2.301000e-03
4.080000e-09 1.214000e+01 2.285000e-03
4.090000e-09 1.220000e+01 2.268000e-03
4.100000e-09 1.226000e+01 2.252000e-03
4.110000e-09 1.231000e+01 2.235000e-03
4.120000e-09 1.237000e+01 2.219000e-03
4.130000e-09 1.243000e+01 2.203000e-03
4.140000e-09 1.249000e+01 2.187000e-03
4.150000e-09 1.254000e+01 2.172000e-03
4.160000e-09 1.260000e+01 2.156000e-03
4.170000e-09 1.266000e+01 2.141000e-03
4.180000e-09 1.271000e+01 2.126000e-03
4.190000e-09 1.277000e+01 2.111000e-03
4.200000e-09 1.283000e+01 2.096000e-03
4.210000e-09 1.288000e+01 2.081000e-03
4.220000e-09 1.294000e+01 2.067000e-03
4.230000e-09 1.300000e+01 2.053000e-03
4.240000e-09 1.305000e+01 2.038000e-03
4.250000e-09 1.311000e+01 2.025000e-03
4.260000e-09 1.316000e+01 2.011000e-03
4.270000e-09 1.322000e+01 1.997000e-03
4.280000e-09 1.327000e+01 1.984000e-03
4.290000e-09 1.333000e+01 1.970000e-03
4.300000e-09 1.339000e+01 1.957000e-03
4.310000e-09 1.344000e+01 1.944000e-03
4.320000e-09 1.350000e+01 1.931000e-03
4.330000e-09 1.355000e+01 1.919000e-03
4.340000e-09 1.361000e+01 1.906000e-03
4.350000e-09 1.366000e+01 1.894000e-03
4.360000e-09 1.372000e+01 1.882000e-03
4.370000e-09 1.377000e+01 1.870000e-03
4.380000e-09 1.383000e+01 1.858000e-03
4.390000e-09 1.389000e+01 1.847000e-03
4.400000e-09 1.394000e+01 1.835000e-03
4.410000e-09 1.400000e+01 1.824000e-03
4.420000e-09 1.405000e+01 1.813000e-03
4.430000e-09 1.411000e+01 1.802000e-03
4.440000e-09 1.416000e+01 1.791000e-03
4.450000e-09 1.422000e+01 1.781000e-03
4.460000e-09 1.427000e+01 1.770000e-03
4.470000e-09 1.433000e+01 1.760000e-03
4.480000e-09 1.438000e+01 1.750000e-03
4.490000e-09 1.444000e+01 1.740000e-03
4.500000e-09 1.449000e+01 1.730000e-03
4.510000e-09 1.455000e+01 1.721000e-03
4.520000e-09 1.460000e+01 1.711000e-03
4.530000e-09 1.465000e+01 1.702000e-03
4.540000e-09 1.471000e+01 1.693000e-03
4.550000e-09 1.476000e+01 1.684000e-03
4.560000e-09 1.482000e+01 1.675000e-03
4.570000e-09 1.487000e+01 1.666000e-03
4.580000e-09 1.492000e+01 1.658000e-03
4.590000e-09 1.498000e+01 1.649000e-03
4.600000e-09 1.503000e+01 1.641000e-03
4.610000e-09 1.508000e+01 1.633000e-03
4.620000e-09 1.513000e+01 1.624000e-03
4.630000e-09 1.519000e+01 1.616000e-03
4.640000e-09 1.524000e+01 1.608000e-03
4.650000e-09 1.529000e+01 1.600000e-03
4.660000e-09 1.535000e+01 1.593000e-03
4.670000e-09 1.540000e+01 1.585000e-03
4.680000e-09 1.545000e+01 1.577000e-03
4.690000e-09 1.550000e+01 1.569000e-03
4.700000e-09 1.555000e+01 1.562000e-03
4.710000e-09 1.561000e+01 1.554000e-03
4.720000e-09 1.566000e+01 1.547000e-03
4.730000e-09 1.571000e+01 1.540000e-03
4.740000e-09 1.576000e+01 1.532000e-03
4.750000e-09 1.581000e+01 1.525000e-03
4.760000e-09 1.587000e+01 1.518000e-03
4.770000e-09 1.592000e+01 1.511000e-03
4.780000e-09 1.597000e+01 1.503000e-03
4.790000e-09 1.602000e+01 1.496000e-03
4.800000e-09 1.607000e+01 1.489000e-03
4.810000e-09 1.612000e+01 1.482000e-03
4.820000e-09 1.617000e+01 1.476000e-03
4.830000e-09 1.622000e+01 1.469000e-03
4.840000e-09 1.627000e+01 1.462000e-03
4.850000e-09 1.632000e+01 1.455000e-03
4.860000e-09 1.637000e+01 1.448000e-03
4.870000e-09 1.642000e+01 1.442000e-03
4.880000e-09 1.647000e+01 1.435000e-03
4.890000e-09 1.652000e+01 1.429000e-03
4.900000e-09 1.657000e+01 1.422000e-03
4.910000e-09 1.662000e+01 1.416000e-03
4.920000e-09 1.666000e+01 1.409000e-03
4.930000e-09 1.671000e+01 1.403000e-03
4.940000e-09 1.676000e+01 1.397000e-03
4.950000e-09 1.681000e+01 1.390000e-03
4.960000e-09 1.685000e+01 1.384000e-03
4.970000e-09 1.690000e+01 1.378000e-03
4.980000e-09 1.695000e+01 1.371000e-03
4.990000e-09 1.700000e+01 1.365000e-03
5.000000e-09 1.704000e+01 1.359000e-03
5.010000e-09 1.709000e+01 1.353000e-03
5.020000e-09 1.714000e+01 1.347000e-03
5.030000e-09 1.718000e+01 1.341000e-03
5.040000e-09 1.723000e+01 1.334000e-03
5.050000e-09 1.727000e+01 1.328000e-03
5.060000e-09 1.732000e+01 1.322000e-03
5.070000e-09 1.736000e+01 1.316000e-03
5.080000e-09 1.741000e+01 1.310000e-03
5.090000e-09 1.746000e+01 1.304000e-03
5.100000e-09 1.750000e+01 1.298000e-03
5.110000e-09 1.755000e+01 1.292000e-03
5.120000e-09 1.759000e+01 1.286000e-03
5.130000e-09 1.764000e+01 1.280000e-03
5.140000e-09 1.768000e+01 1.274000e-03
