time te rho
2.010000e-09 1.205000e+01 3.031000e-03
2.020000e-09 1.227000e+01 2.981000e-03
2.030000e-09 1.250000e+01 2.932000e-03
2.040000e-09 1.273000e+01 2.884000e-03
2.050000e-09 1.296000e+01 2.838000e-03
2.060000e-09 1.319000e+01 2.793000e-03
2.070000e-09 1.342000e+01 2.749000e-03
2.080000e-09 1.365000e+01 2.707000e-03
2.090000e-09 1.389000e+01 2.665000e-03
2.100000e-09 1.413000e+01 2.624000e-03
2.110000e-09 1.436000e+01 2.584000e-03
2.120000e-09 1.460000e+01 2.545000e-03
2.130000e-09 1.485000e+01 2.507000e-03
2.140000e-09 1.509000e+01 2.470000e-03
2.150000e-09 1.533000e+01 2.434000e-03
2.160000e-09 1.558000e+01 2.398000e-03
2.170000e-09 1.583000e+01 2.363000e-03
2.180000e-09 1.607000e+01 2.329000e-03
2.190000e-09 1.632000e+01 2.296000e-03
2.200000e-09 1.657000e+01 2.264000e-03
2.210000e-09 1.683000e+01 2.232000e-03
2.220000e-09 1.708000e+01 2.200000e-03
2.230000e-09 1.733000e+01 2.170000e-03
2.240000e-09 1.759000e+01 2.140000e-03
2.250000e-09 1.785000e+01 2.111000e-03
2.260000e-09 1.811000e+01 2.082000e-03
2.270000e-09 1.836000e+01 2.054000e-03
2.280000e-09 1.863000e+01 2.026000e-03
2.290000e-09 1.889000e+01 1.999000e-03
2.300000e-09 1.915000e+01 1.973000e-03
2.310000e-09 1.941000e+01 1.947000e-03
2.320000e-09 1.968000e+01 1.922000e-03
2.330000e-09 1.995000e+01 1.897000e-03
2.340000e-09 2.021000e+01 1.873000e-03
2.350000e-09 2.048000e+01 1.849000e-03
2.360000e-09 2.075000e+01 1.825000e-03
2.370000e-09 2.102000e+01 1.803000e-03
2.380000e-09 2.130000e+01 1.780000e-03
2.390000e-09 2.157000e+01 1.758000e-03
2.400000e-09 2.184000e+01 1.736000e-03
2.410000e-09 2.212000e+01 1.715000e-03
2.420000e-09 2.239000e+01 1.694000e-03
2.430000e-09 2.267000e+01 1.674000e-03
2.440000e-09 2.295000e+01 1.654000e-03
2.450000e-09 2.323000e+01 1.634000e-03
2.460000e-09 2.351000e+01 1.615000e-03
2.470000e-09 2.379000e+01 1.596000e-03
2.480000e-09 2.407000e+01 1.577000e-03
2.490000e-09 2.435000e+01 1.559000e-03
2.500000e-09 2.463000e+01 1.541000e-03
2.510000e-09 2.491000e+01 1.523000e-03
2.520000e-09 2.520000e+01 1.506000e-03
2.530000e-09 2.548000e+01 1.489000e-03
2.540000e-09 2.576000e+01 1.472000e-03
2.550000e-09 2.604000e+01 1.455000e-03
2.560000e-09 2.633000e+01 1.439000e-03
2.570000e-09 2.661000e+01 1.423000e-03
2.580000e-09 2.689000e+01 1.407000e-03
2.590000e-09 2.717000e+01 1.391000e-03
2.600000e-09 2.745000e+01 1.376000e-03
2.610000e-09 2.773000e+01 1.361000e-03
2.620000e-09 2.801000e+01 1.346000e-03
2.630000e-09 2.829000e+01 1.331000e-03
2.640000e-09 2.857000e+01 1.317000e-03
2.650000e-09 2.885000e+01 1.302000e-03
2.660000e-09 2.913000e+01 1.288000e-03
2.670000e-09 2.941000e+01 1.274000e-03
2.680000e-09 2.968000e+01 1.261000e-03
2.690000e-09 2.996000e+01 1.247000e-03
2.700000e-09 3.023000e+01 1.233000e-03
2.710000e-09 3.050000e+01 1.220000e-03
2.720000e-09 3.077000e+01 1.207000e-03
2.730000e-09 3.104000e+01 1.194000e-03
2.740000e-09 3.131000e+01 1.181000e-03
2.750000e-09 3.158000e+01 1.168000e-03
2.760000e-09 3.185000e+01 1.156000e-03
2.770000e-09 3.211000e+01 1.144000e-03
2.780000e-09 3.238000e+01 1.131000e-03
2.790000e-09 3.264000e+01 1.119000e-03
2.800000e-09 3.291000e+01 1.107000e-03
2.810000e-09 3.317000e+01 1.095000e-03
2.820000e-09 3.343000e+01 1.084000e-03
2.830000e-09 3.369000e+01 1.072000e-03
2.840000e-09 3.395000e+01 1.061000e-03
2.850000e-09 3.420000e+01 1.049000e-03
2.860000e-09 3.446000e+01 1.038000e-03
2.870000e-09 3.472000e+01 1.027000e-03
2.880000e-09 3.497000e+01 1.016000e-03
2.890000e-09 3.523000e+01 1.005000e-03
2.900000e-09 3.548000e+01 9.946000e-04
2.910000e-09 3.574000e+01 9.841000e-04
2.920000e-09 3.599000e+01 9.737000e-04
2.930000e-09 3.624000e+01 9.634000e-04
2.940000e-09 3.649000e+01 9.532000e-04
2.950000e-09 3.674000e+01 9.432000e-04
2.960000e-09 3.700000e+01 9.333000e-04
2.970000e-09 3.725000e+01 9.236000e-04
2.980000e-09 3.749000e+01 9.139000e-04
2.990000e-09 3.774000e+01 9.044000e-04
3.000000e-09 3.799000e+01 8.949000e-04
3.010000e-09 3.824000e+01 8.856000e-04
3.020000e-09 3.848000e+01 8.764000e-04
3.030000e-09 3.873000e+01 8.674000e-04
3.040000e-09 3.897000e+01 8.584000e-04
3.050000e-09 3.922000e+01 8.495000e-04
3.060000e-09 3.946000e+01 8.407000e-04
3.070000e-09 3.970000e+01 8.321000e-04
3.080000e-09 3.994000e+01 8.235000e-04
3.090000e-09 4.018000e+01 8.150000e-04
3.100000e-09 4.041000e+01 8.067000e-04
3.110000e-09 4.064000e+01 7.984000e-04
3.120000e-09 4.087000e+01 7.902000e-04
3.130000e-09 4.110000e+01 7.821000e-04
